0,1,2,3,4,5,6,7,8,9
4611.0,3449.0,21.0,74.0,131.0,96.0,892.0,63.0,104.0,1.0
192.0,1490.0,92.0,126.0,411.0,235.0,2258.0,1.0,245.0,0.0
5978.0,170.0,21.0,66.0,69.0,44.0,599.0,15.0,48.0,1.0
2920.0,560.0,29.0,30.0,13.0,0.0,2.0,3.0,0.0,1.0
2759.0,3732.0,21.0,21.0,16.0,24.0,49.0,5.0,34.0,1.0
4936.0,2450.0,3.0,34.0,251.0,182.0,213.0,47.0,192.0,1.0
3506.0,772.0,21.0,68.0,190.0,75.0,739.0,14.0,82.0,1.0
376.0,3008.0,21.0,36.0,218.0,4.0,7.0,64.0,4.0,1.0
3782.0,1102.0,3.0,34.0,33.0,22.0,7.0,64.0,23.0,0.0
651.0,710.0,21.0,68.0,261.0,340.0,708.0,9.0,24.0,1.0
0.0,3661.0,21.0,71.0,53.0,47.0,77.0,64.0,51.0,0.0
881.0,1076.0,21.0,21.0,228.0,105.0,1075.0,14.0,113.0,1.0
3536.0,2703.0,21.0,71.0,72.0,120.0,182.0,64.0,129.0,1.0
2031.0,2791.0,51.0,60.0,86.0,61.0,2172.0,65.0,67.0,1.0
841.0,2030.0,11.0,32.0,83.0,315.0,1343.0,5.0,6.0,1.0
812.0,442.0,61.0,79.0,26.0,9.0,587.0,63.0,9.0,1.0
806.0,1826.0,21.0,64.0,139.0,4.0,7.0,64.0,4.0,1.0
1595.0,3665.0,50.0,57.0,35.0,3.0,4.0,3.0,3.0,0.0
3506.0,2888.0,21.0,72.0,273.0,17.0,39.0,64.0,18.0,1.0
50.0,140.0,21.0,64.0,317.0,198.0,1237.0,14.0,208.0,1.0
3506.0,558.0,86.0,114.0,38.0,280.0,1475.0,14.0,289.0,1.0
651.0,610.0,21.0,68.0,206.0,27.0,2238.0,14.0,28.0,1.0
174.0,1110.0,21.0,64.0,46.0,184.0,630.0,11.0,194.0,1.0
3507.0,1618.0,21.0,68.0,367.0,83.0,487.0,21.0,91.0,1.0
4977.0,2351.0,21.0,21.0,117.0,4.0,7.0,64.0,4.0,1.0
1218.0,2594.0,1.0,19.0,15.0,36.0,2153.0,3.0,40.0,1.0
1112.0,533.0,21.0,68.0,190.0,75.0,739.0,14.0,82.0,1.0
5566.0,4.0,21.0,72.0,175.0,37.0,1991.0,21.0,41.0,1.0
2423.0,54.0,21.0,21.0,45.0,22.0,1901.0,64.0,23.0,1.0
2166.0,2188.0,21.0,64.0,168.0,340.0,1163.0,9.0,24.0,1.0
722.0,4183.0,68.0,88.0,132.0,53.0,912.0,14.0,57.0,1.0
651.0,1916.0,21.0,68.0,158.0,92.0,2326.0,14.0,100.0,1.0
918.0,1126.0,21.0,58.0,143.0,157.0,162.0,30.0,166.0,1.0
830.0,1662.0,81.0,108.0,20.0,12.0,716.0,6.0,12.0,0.0
5168.0,339.0,77.0,102.0,3.0,44.0,599.0,15.0,48.0,1.0
6020.0,830.0,21.0,64.0,62.0,92.0,2264.0,14.0,100.0,1.0
331.0,672.0,21.0,58.0,219.0,40.0,2143.0,66.0,44.0,1.0
1023.0,4046.0,21.0,58.0,165.0,41.0,589.0,24.0,45.0,1.0
5567.0,4190.0,53.0,63.0,184.0,27.0,1833.0,14.0,28.0,1.0
4888.0,1122.0,21.0,21.0,45.0,22.0,7.0,64.0,23.0,1.0
3136.0,1923.0,21.0,36.0,95.0,21.0,1402.0,7.0,22.0,1.0
2264.0,3590.0,21.0,36.0,106.0,4.0,7.0,64.0,4.0,1.0
5649.0,1081.0,21.0,71.0,320.0,47.0,7.0,64.0,51.0,1.0
3807.0,221.0,21.0,66.0,256.0,4.0,2178.0,64.0,4.0,0.0
1411.0,183.0,21.0,66.0,220.0,38.0,2280.0,22.0,42.0,1.0
2848.0,2524.0,54.0,75.0,298.0,47.0,603.0,64.0,51.0,1.0
5065.0,522.0,21.0,68.0,406.0,4.0,7.0,64.0,4.0,1.0
858.0,1550.0,2.0,76.0,18.0,36.0,1336.0,3.0,40.0,1.0
120.0,110.0,21.0,21.0,117.0,24.0,49.0,5.0,34.0,1.0
3506.0,2125.0,43.0,50.0,78.0,6.0,398.0,65.0,5.0,1.0
3029.0,2403.0,30.0,31.0,19.0,36.0,2199.0,3.0,40.0,1.0
6363.0,858.0,21.0,64.0,107.0,103.0,1161.0,14.0,111.0,1.0
3909.0,2060.0,21.0,66.0,322.0,22.0,7.0,64.0,23.0,0.0
5617.0,162.0,21.0,64.0,202.0,48.0,1540.0,14.0,52.0,1.0
205.0,2438.0,21.0,64.0,51.0,164.0,2237.0,13.0,173.0,1.0
4095.0,2749.0,93.0,128.0,253.0,127.0,193.0,15.0,136.0,1.0
510.0,4097.0,21.0,58.0,280.0,4.0,7.0,64.0,4.0,1.0
1859.0,1148.0,21.0,68.0,333.0,22.0,7.0,64.0,23.0,1.0
3206.0,1156.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
7160.0,3106.0,21.0,21.0,102.0,26.0,2237.0,13.0,27.0,1.0
3885.0,1301.0,21.0,66.0,166.0,22.0,7.0,64.0,23.0,1.0
4253.0,4097.0,21.0,58.0,280.0,22.0,1901.0,64.0,23.0,1.0
6303.0,1228.0,21.0,176.0,448.0,4.0,7.0,64.0,4.0,0.0
2047.0,762.0,21.0,64.0,295.0,52.0,2018.0,14.0,56.0,1.0
885.0,1604.0,6.0,51.0,81.0,83.0,1719.0,21.0,91.0,1.0
2486.0,63.0,21.0,64.0,232.0,47.0,1724.0,64.0,51.0,1.0
740.0,2468.0,15.0,13.0,157.0,315.0,1543.0,5.0,6.0,0.0
1987.0,760.0,21.0,68.0,158.0,60.0,1007.0,8.0,66.0,1.0
396.0,1485.0,21.0,68.0,164.0,108.0,2010.0,39.0,117.0,1.0
5155.0,2575.0,3.0,34.0,155.0,163.0,281.0,39.0,172.0,1.0
6779.0,574.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
2276.0,4224.0,95.0,131.0,132.0,53.0,350.0,14.0,57.0,1.0
5566.0,711.0,21.0,68.0,51.0,56.0,376.0,13.0,60.0,1.0
2025.0,1256.0,21.0,64.0,247.0,4.0,7.0,64.0,4.0,1.0
319.0,26.0,21.0,72.0,255.0,22.0,7.0,64.0,23.0,1.0
376.0,528.0,21.0,36.0,95.0,4.0,7.0,64.0,4.0,1.0
2942.0,3485.0,11.0,32.0,17.0,1.0,8.0,5.0,1.0,1.0
644.0,891.0,21.0,64.0,307.0,22.0,7.0,64.0,23.0,1.0
6428.0,4017.0,21.0,71.0,228.0,176.0,2273.0,42.0,186.0,1.0
100.0,3794.0,21.0,71.0,350.0,158.0,2208.0,0.0,167.0,1.0
2492.0,1126.0,21.0,58.0,143.0,157.0,162.0,30.0,166.0,1.0
1326.0,2239.0,21.0,64.0,296.0,103.0,539.0,14.0,111.0,1.0
4384.0,449.0,21.0,58.0,205.0,65.0,219.0,30.0,72.0,1.0
1861.0,2023.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1.0
7510.0,3212.0,21.0,36.0,106.0,22.0,7.0,64.0,23.0,0.0
674.0,2621.0,51.0,60.0,86.0,61.0,2172.0,65.0,67.0,0.0
2699.0,1375.0,23.0,24.0,17.0,0.0,3.0,3.0,0.0,1.0
1182.0,3206.0,21.0,66.0,67.0,44.0,399.0,15.0,48.0,1.0
1540.0,92.0,21.0,58.0,171.0,22.0,7.0,64.0,23.0,1.0
1417.0,2495.0,37.0,43.0,14.0,36.0,2153.0,3.0,40.0,0.0
6504.0,2524.0,54.0,75.0,298.0,83.0,236.0,21.0,91.0,1.0
1887.0,1987.0,21.0,64.0,101.0,22.0,7.0,64.0,23.0,1.0
5180.0,116.0,21.0,21.0,16.0,235.0,2258.0,1.0,245.0,1.0
3131.0,221.0,21.0,66.0,256.0,196.0,1035.0,22.0,206.0,1.0
7492.0,3037.0,53.0,63.0,242.0,20.0,42.0,8.0,21.0,1.0
327.0,564.0,7.0,42.0,13.0,3.0,323.0,3.0,3.0,1.0
5576.0,81.0,21.0,66.0,73.0,147.0,1405.0,42.0,157.0,1.0
130.0,227.0,24.0,37.0,392.0,233.0,2126.0,31.0,243.0,1.0
1987.0,746.0,21.0,68.0,118.0,57.0,2299.0,14.0,62.0,1.0
3135.0,1726.0,81.0,108.0,86.0,217.0,259.0,65.0,227.0,1.0
915.0,1455.0,21.0,68.0,164.0,117.0,2133.0,6.0,126.0,1.0
5641.0,3715.0,54.0,75.0,53.0,22.0,7.0,64.0,23.0,1.0
194.0,316.0,21.0,66.0,322.0,4.0,7.0,64.0,4.0,1.0
5566.0,1480.0,21.0,58.0,52.0,40.0,424.0,66.0,44.0,1.0
3507.0,75.0,21.0,64.0,316.0,22.0,52.0,64.0,23.0,1.0
3205.0,430.0,21.0,36.0,267.0,96.0,1459.0,63.0,104.0,1.0
4611.0,1867.0,21.0,68.0,126.0,92.0,1999.0,14.0,100.0,1.0
326.0,299.0,21.0,64.0,8.0,257.0,2075.0,30.0,266.0,1.0
1667.0,1482.0,21.0,58.0,41.0,47.0,77.0,64.0,51.0,1.0
6217.0,3862.0,21.0,64.0,213.0,47.0,7.0,64.0,51.0,1.0
4965.0,842.0,72.0,93.0,190.0,60.0,1558.0,8.0,66.0,1.0
5566.0,2886.0,21.0,68.0,70.0,22.0,366.0,64.0,23.0,1.0
5566.0,2170.0,37.0,43.0,19.0,0.0,3.0,3.0,0.0,1.0
3410.0,1325.0,69.0,89.0,18.0,36.0,475.0,3.0,40.0,1.0
632.0,615.0,54.0,65.0,380.0,37.0,447.0,21.0,41.0,1.0
526.0,944.0,21.0,74.0,6.0,47.0,226.0,64.0,51.0,1.0
1446.0,1721.0,53.0,63.0,254.0,194.0,1145.0,41.0,204.0,1.0
3683.0,2337.0,11.0,32.0,14.0,0.0,3.0,3.0,0.0,1.0
5380.0,3685.0,16.0,14.0,13.0,0.0,8.0,3.0,0.0,1.0
5075.0,3117.0,86.0,114.0,118.0,124.0,1438.0,14.0,133.0,1.0
3743.0,3834.0,3.0,34.0,40.0,19.0,39.0,64.0,20.0,1.0
5458.0,1783.0,21.0,64.0,62.0,20.0,43.0,8.0,21.0,1.0
5065.0,798.0,21.0,64.0,87.0,86.0,1751.0,9.0,94.0,1.0
5631.0,2166.0,21.0,64.0,317.0,83.0,1380.0,21.0,91.0,1.0
2845.0,1365.0,69.0,89.0,19.0,0.0,4.0,3.0,0.0,1.0
5374.0,2734.0,21.0,66.0,48.0,127.0,959.0,15.0,136.0,1.0
3409.0,1165.0,75.0,97.0,128.0,178.0,2125.0,28.0,188.0,1.0
4936.0,1271.0,3.0,34.0,33.0,22.0,7.0,64.0,23.0,1.0
4135.0,1921.0,21.0,36.0,352.0,267.0,209.0,46.0,276.0,1.0
194.0,517.0,21.0,64.0,249.0,22.0,1901.0,64.0,23.0,1.0
138.0,381.0,98.0,136.0,407.0,317.0,2305.0,57.0,326.0,1.0
1329.0,832.0,21.0,64.0,62.0,92.0,2346.0,14.0,100.0,1.0
3986.0,918.0,21.0,64.0,333.0,4.0,7.0,64.0,4.0,1.0
62.0,1823.0,21.0,68.0,181.0,203.0,403.0,22.0,213.0,1.0
1012.0,508.0,21.0,58.0,186.0,22.0,7.0,64.0,23.0,1.0
5617.0,2182.0,21.0,22.0,125.0,56.0,1063.0,13.0,60.0,1.0
7503.0,1704.0,21.0,64.0,51.0,56.0,2273.0,13.0,60.0,1.0
2515.0,4221.0,21.0,68.0,111.0,4.0,7.0,64.0,4.0,1.0
194.0,261.0,21.0,72.0,447.0,123.0,1221.0,28.0,132.0,1.0
5150.0,311.0,21.0,64.0,213.0,235.0,2258.0,1.0,245.0,0.0
7253.0,2362.0,21.0,71.0,40.0,238.0,626.0,20.0,248.0,1.0
434.0,219.0,57.0,73.0,48.0,68.0,1696.0,31.0,75.0,1.0
6396.0,2881.0,21.0,36.0,189.0,4.0,7.0,64.0,4.0,1.0
1210.0,1119.0,9.0,7.0,215.0,4.0,7.0,64.0,4.0,1.0
955.0,1098.0,21.0,21.0,45.0,4.0,7.0,64.0,4.0,1.0
185.0,63.0,21.0,64.0,232.0,22.0,54.0,64.0,23.0,1.0
5997.0,398.0,21.0,68.0,111.0,28.0,599.0,15.0,29.0,1.0
1329.0,90.0,21.0,64.0,202.0,108.0,281.0,39.0,117.0,1.0
5566.0,3133.0,64.0,84.0,18.0,68.0,513.0,31.0,75.0,1.0
2434.0,3419.0,7.0,5.0,13.0,36.0,2199.0,3.0,40.0,1.0
1987.0,718.0,21.0,68.0,158.0,53.0,458.0,14.0,57.0,1.0
6075.0,3623.0,21.0,68.0,59.0,32.0,2346.0,9.0,36.0,1.0
794.0,1708.0,21.0,58.0,225.0,83.0,2157.0,21.0,91.0,1.0
5566.0,1156.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
5566.0,2078.0,21.0,58.0,52.0,123.0,1823.0,28.0,132.0,1.0
2366.0,982.0,21.0,36.0,42.0,196.0,2280.0,22.0,206.0,1.0
4509.0,2440.0,21.0,66.0,69.0,56.0,857.0,13.0,60.0,1.0
4628.0,1209.0,21.0,66.0,71.0,9.0,74.0,63.0,9.0,1.0
674.0,3064.0,81.0,108.0,100.0,337.0,2146.0,65.0,71.0,0.0
651.0,554.0,53.0,63.0,332.0,42.0,2259.0,8.0,46.0,1.0
2047.0,3612.0,63.0,83.0,12.0,52.0,1256.0,14.0,56.0,1.0
2074.0,838.0,21.0,36.0,227.0,105.0,150.0,14.0,113.0,1.0
74.0,125.0,100.0,138.0,81.0,147.0,1350.0,42.0,157.0,1.0
6771.0,655.0,21.0,66.0,50.0,163.0,281.0,39.0,172.0,1.0
3323.0,1665.0,21.0,36.0,257.0,34.0,60.0,66.0,38.0,1.0
1133.0,550.0,21.0,36.0,128.0,22.0,1901.0,64.0,23.0,0.0
182.0,1728.0,21.0,64.0,336.0,22.0,1901.0,64.0,23.0,1.0
2960.0,2642.0,21.0,66.0,41.0,22.0,7.0,64.0,23.0,1.0
5737.0,3661.0,21.0,71.0,53.0,22.0,7.0,64.0,23.0,0.0
319.0,374.0,48.0,55.0,304.0,4.0,380.0,64.0,4.0,1.0
5601.0,1180.0,6.0,51.0,20.0,176.0,2273.0,42.0,186.0,1.0
3506.0,1718.0,21.0,36.0,212.0,53.0,827.0,14.0,57.0,1.0
58.0,129.0,21.0,64.0,232.0,47.0,7.0,64.0,51.0,1.0
239.0,2735.0,21.0,66.0,354.0,196.0,324.0,22.0,206.0,1.0
5109.0,106.0,78.0,103.0,193.0,119.0,1744.0,13.0,128.0,1.0
975.0,3142.0,17.0,15.0,13.0,36.0,65.0,3.0,40.0,1.0
886.0,3022.0,21.0,74.0,209.0,22.0,7.0,64.0,23.0,1.0
206.0,847.0,72.0,93.0,346.0,92.0,2264.0,14.0,100.0,1.0
1329.0,624.0,21.0,64.0,46.0,11.0,21.0,5.0,11.0,1.0
2091.0,354.0,21.0,68.0,126.0,53.0,739.0,14.0,57.0,1.0
1551.0,712.0,21.0,36.0,95.0,86.0,1319.0,9.0,94.0,1.0
4649.0,3796.0,35.0,40.0,14.0,1.0,8.0,5.0,1.0,1.0
328.0,1364.0,30.0,31.0,23.0,0.0,4.0,3.0,0.0,1.0
5065.0,929.0,21.0,74.0,158.0,112.0,841.0,26.0,121.0,1.0
610.0,36.0,21.0,72.0,210.0,22.0,7.0,64.0,23.0,1.0
4190.0,171.0,21.0,66.0,69.0,315.0,1412.0,5.0,6.0,1.0
4850.0,822.0,21.0,36.0,267.0,37.0,1396.0,21.0,41.0,1.0
1199.0,2722.0,21.0,21.0,61.0,68.0,435.0,31.0,75.0,1.0
2666.0,1646.0,61.0,79.0,26.0,9.0,885.0,63.0,9.0,1.0
292.0,1103.0,21.0,58.0,52.0,114.0,1762.0,61.0,123.0,1.0
617.0,449.0,21.0,58.0,205.0,157.0,268.0,30.0,166.0,1.0
182.0,515.0,21.0,71.0,266.0,4.0,7.0,64.0,4.0,1.0
314.0,58.0,21.0,64.0,232.0,22.0,7.0,64.0,23.0,1.0
4920.0,3619.0,21.0,22.0,7.0,56.0,481.0,13.0,60.0,1.0
592.0,3014.0,21.0,68.0,111.0,4.0,1901.0,64.0,4.0,1.0
2952.0,3315.0,33.0,38.0,13.0,0.0,456.0,3.0,0.0,0.0
3500.0,2527.0,54.0,75.0,298.0,40.0,2013.0,66.0,44.0,1.0
529.0,983.0,21.0,66.0,42.0,175.0,229.0,16.0,184.0,1.0
4965.0,569.0,21.0,64.0,39.0,92.0,2035.0,14.0,100.0,1.0
434.0,250.0,0.0,154.0,48.0,315.0,1489.0,5.0,6.0,1.0
998.0,1470.0,21.0,22.0,125.0,26.0,1298.0,13.0,27.0,1.0
293.0,2820.0,21.0,58.0,52.0,4.0,1442.0,64.0,4.0,1.0
3897.0,2162.0,21.0,68.0,422.0,16.0,1459.0,63.0,16.0,1.0
4936.0,509.0,21.0,71.0,72.0,22.0,303.0,64.0,23.0,1.0
1689.0,456.0,43.0,50.0,32.0,217.0,1676.0,65.0,227.0,0.0
194.0,1115.0,21.0,72.0,65.0,4.0,1442.0,64.0,4.0,1.0
6018.0,768.0,21.0,64.0,62.0,20.0,43.0,8.0,21.0,1.0
1541.0,123.0,21.0,36.0,189.0,22.0,7.0,64.0,23.0,1.0
4269.0,3621.0,121.0,107.0,67.0,28.0,399.0,15.0,29.0,1.0
5006.0,1063.0,21.0,68.0,263.0,22.0,1901.0,64.0,23.0,1.0
5509.0,2485.0,20.0,20.0,18.0,36.0,4.0,3.0,40.0,0.0
5374.0,2734.0,21.0,66.0,48.0,127.0,599.0,15.0,136.0,1.0
1771.0,330.0,53.0,63.0,234.0,26.0,2294.0,13.0,27.0,1.0
1123.0,1478.0,21.0,74.0,321.0,156.0,1838.0,32.0,165.0,1.0
314.0,62.0,21.0,64.0,232.0,44.0,599.0,15.0,48.0,1.0
5566.0,2710.0,21.0,21.0,102.0,340.0,2281.0,9.0,24.0,1.0
1061.0,1491.0,21.0,22.0,385.0,116.0,1135.0,4.0,125.0,1.0
2650.0,102.0,21.0,21.0,45.0,22.0,1901.0,64.0,23.0,1.0
615.0,4115.0,21.0,58.0,280.0,22.0,54.0,64.0,23.0,1.0
2142.0,1365.0,69.0,89.0,19.0,36.0,221.0,3.0,40.0,1.0
3506.0,3611.0,63.0,83.0,12.0,53.0,1186.0,14.0,57.0,1.0
2356.0,1209.0,21.0,66.0,71.0,9.0,74.0,63.0,9.0,1.0
647.0,4155.0,42.0,101.0,132.0,53.0,2331.0,14.0,57.0,1.0
645.0,711.0,21.0,68.0,51.0,56.0,376.0,13.0,60.0,1.0
5970.0,1009.0,21.0,68.0,306.0,22.0,1622.0,64.0,23.0,1.0
646.0,1607.0,21.0,64.0,184.0,11.0,21.0,5.0,11.0,1.0
7468.0,2617.0,21.0,66.0,41.0,4.0,7.0,64.0,4.0,1.0
4551.0,1146.0,21.0,64.0,101.0,120.0,1403.0,64.0,129.0,1.0
1450.0,432.0,21.0,58.0,205.0,113.0,172.0,30.0,122.0,1.0
7029.0,1555.0,21.0,74.0,60.0,22.0,7.0,64.0,23.0,1.0
219.0,373.0,21.0,68.0,274.0,4.0,1901.0,64.0,4.0,1.0
6241.0,416.0,21.0,66.0,120.0,22.0,7.0,64.0,23.0,0.0
4310.0,1446.0,73.0,95.0,18.0,98.0,730.0,37.0,106.0,1.0
442.0,1118.0,21.0,71.0,99.0,44.0,1889.0,15.0,48.0,1.0
194.0,1291.0,77.0,102.0,70.0,4.0,7.0,64.0,4.0,1.0
6198.0,261.0,21.0,72.0,222.0,59.0,85.0,28.0,65.0,1.0
1465.0,3588.0,73.0,95.0,18.0,148.0,243.0,3.0,158.0,1.0
2683.0,134.0,9.0,35.0,138.0,127.0,255.0,15.0,136.0,1.0
5368.0,1125.0,1.0,19.0,289.0,251.0,391.0,66.0,260.0,1.0
1013.0,820.0,21.0,64.0,62.0,340.0,745.0,9.0,24.0,1.0
4585.0,2876.0,21.0,74.0,286.0,47.0,7.0,64.0,51.0,1.0
4729.0,397.0,21.0,64.0,202.0,102.0,159.0,14.0,110.0,1.0
4937.0,2443.0,21.0,71.0,339.0,340.0,1222.0,9.0,24.0,1.0
854.0,1353.0,15.0,16.0,19.0,1.0,8.0,5.0,1.0,1.0
5344.0,1104.0,21.0,21.0,142.0,19.0,39.0,64.0,20.0,1.0
6177.0,2090.0,21.0,72.0,216.0,46.0,2143.0,66.0,50.0,1.0
1311.0,2426.0,117.0,165.0,218.0,22.0,7.0,64.0,23.0,1.0
5566.0,180.0,21.0,21.0,142.0,203.0,838.0,22.0,213.0,1.0
3555.0,3128.0,7.0,42.0,13.0,36.0,191.0,3.0,40.0,1.0
4719.0,1927.0,21.0,64.0,70.0,4.0,7.0,64.0,4.0,1.0
2777.0,4132.0,21.0,68.0,158.0,75.0,739.0,14.0,82.0,1.0
3610.0,1919.0,21.0,58.0,187.0,41.0,239.0,24.0,45.0,1.0
4433.0,1942.0,21.0,36.0,179.0,47.0,214.0,64.0,51.0,1.0
1023.0,3095.0,9.0,35.0,26.0,9.0,20.0,63.0,9.0,1.0
5065.0,616.0,21.0,68.0,108.0,4.0,2193.0,64.0,4.0,1.0
6090.0,368.0,21.0,68.0,93.0,4.0,1901.0,64.0,4.0,1.0
2917.0,3184.0,21.0,22.0,125.0,26.0,246.0,13.0,27.0,1.0
2028.0,636.0,21.0,64.0,138.0,4.0,1901.0,64.0,4.0,0.0
3506.0,485.0,21.0,64.0,46.0,37.0,2311.0,21.0,41.0,1.0
1879.0,3006.0,21.0,72.0,175.0,47.0,7.0,64.0,51.0,1.0
4936.0,2519.0,54.0,75.0,298.0,46.0,1763.0,66.0,50.0,1.0
182.0,1322.0,21.0,74.0,203.0,241.0,761.0,0.0,251.0,1.0
1581.0,437.0,21.0,68.0,263.0,22.0,7.0,64.0,23.0,1.0
577.0,449.0,21.0,58.0,205.0,65.0,219.0,30.0,72.0,1.0
1107.0,558.0,86.0,114.0,38.0,27.0,1579.0,14.0,28.0,1.0
5601.0,1654.0,61.0,79.0,20.0,337.0,1265.0,65.0,71.0,0.0
2058.0,672.0,21.0,58.0,219.0,4.0,7.0,64.0,4.0,1.0
1758.0,2776.0,61.0,79.0,20.0,337.0,2146.0,65.0,71.0,1.0
799.0,380.0,21.0,58.0,225.0,196.0,673.0,22.0,206.0,1.0
3416.0,156.0,21.0,68.0,299.0,34.0,59.0,66.0,38.0,1.0
5833.0,3614.0,9.0,7.0,88.0,308.0,85.0,33.0,316.0,1.0
3378.0,1767.0,92.0,126.0,400.0,47.0,7.0,64.0,51.0,1.0
3085.0,503.0,21.0,58.0,171.0,4.0,7.0,64.0,4.0,1.0
314.0,4115.0,21.0,58.0,280.0,47.0,1033.0,64.0,51.0,1.0
414.0,3846.0,117.0,165.0,218.0,38.0,1987.0,22.0,42.0,1.0
1989.0,249.0,51.0,60.0,61.0,136.0,2086.0,31.0,145.0,1.0
2028.0,1069.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,1.0
834.0,2412.0,11.0,9.0,83.0,315.0,1310.0,5.0,6.0,1.0
7490.0,1816.0,21.0,21.0,68.0,47.0,348.0,64.0,51.0,1.0
2508.0,914.0,21.0,74.0,91.0,45.0,75.0,26.0,49.0,1.0
76.0,707.0,53.0,63.0,38.0,20.0,42.0,8.0,21.0,1.0
3789.0,3986.0,62.0,81.0,374.0,51.0,1560.0,4.0,55.0,1.0
3506.0,4076.0,42.0,101.0,132.0,53.0,350.0,14.0,57.0,1.0
6061.0,1933.0,21.0,58.0,280.0,47.0,1033.0,64.0,51.0,1.0
322.0,1616.0,18.0,17.0,20.0,18.0,1687.0,65.0,19.0,1.0
4426.0,1066.0,21.0,66.0,229.0,4.0,7.0,64.0,4.0,1.0
4277.0,1520.0,64.0,84.0,19.0,36.0,65.0,3.0,40.0,1.0
3561.0,1713.0,21.0,36.0,207.0,105.0,2326.0,14.0,113.0,1.0
2792.0,168.0,21.0,66.0,69.0,56.0,2338.0,13.0,60.0,1.0
3078.0,520.0,18.0,17.0,20.0,18.0,2232.0,65.0,19.0,1.0
651.0,1893.0,21.0,36.0,352.0,208.0,1979.0,46.0,218.0,1.0
5736.0,1156.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
6025.0,3034.0,21.0,64.0,46.0,125.0,1283.0,21.0,134.0,1.0
5592.0,2575.0,3.0,34.0,155.0,163.0,281.0,39.0,172.0,1.0
5593.0,210.0,21.0,21.0,68.0,121.0,2295.0,19.0,130.0,1.0
841.0,3441.0,11.0,32.0,14.0,1.0,8.0,5.0,1.0,1.0
5188.0,1047.0,23.0,106.0,19.0,1.0,8.0,5.0,1.0,1.0
4987.0,665.0,48.0,80.0,13.0,264.0,391.0,27.0,273.0,1.0
194.0,1158.0,21.0,64.0,139.0,4.0,7.0,64.0,4.0,1.0
2811.0,416.0,21.0,66.0,120.0,40.0,2143.0,66.0,44.0,1.0
135.0,22.0,21.0,72.0,255.0,4.0,2178.0,64.0,4.0,1.0
6680.0,912.0,21.0,72.0,273.0,47.0,348.0,64.0,51.0,1.0
2515.0,534.0,21.0,68.0,111.0,22.0,7.0,64.0,23.0,1.0
497.0,4195.0,9.0,7.0,59.0,147.0,2273.0,42.0,157.0,1.0
3507.0,558.0,86.0,114.0,38.0,27.0,1579.0,14.0,28.0,1.0
2436.0,423.0,21.0,68.0,70.0,22.0,7.0,64.0,23.0,1.0
165.0,1379.0,15.0,16.0,18.0,1.0,8.0,5.0,1.0,1.0
534.0,914.0,53.0,63.0,91.0,186.0,337.0,26.0,196.0,1.0
5566.0,3473.0,21.0,21.0,235.0,106.0,2250.0,61.0,115.0,1.0
2032.0,2714.0,21.0,21.0,278.0,22.0,1306.0,64.0,23.0,0.0
5599.0,1129.0,21.0,68.0,282.0,11.0,2273.0,5.0,11.0,1.0
915.0,3656.0,21.0,71.0,266.0,21.0,1402.0,7.0,22.0,1.0
2365.0,2428.0,21.0,66.0,41.0,47.0,1901.0,64.0,51.0,1.0
194.0,134.0,9.0,7.0,232.0,28.0,599.0,15.0,29.0,1.0
1329.0,4174.0,68.0,88.0,132.0,124.0,356.0,14.0,133.0,1.0
6330.0,909.0,21.0,68.0,158.0,59.0,1285.0,28.0,65.0,1.0
5065.0,635.0,21.0,36.0,114.0,22.0,1901.0,64.0,23.0,1.0
2047.0,1503.0,21.0,74.0,321.0,83.0,2157.0,21.0,91.0,1.0
1225.0,1755.0,21.0,74.0,91.0,22.0,7.0,64.0,23.0,1.0
4192.0,260.0,21.0,68.0,158.0,53.0,739.0,14.0,57.0,1.0
3300.0,1948.0,21.0,58.0,52.0,28.0,929.0,15.0,29.0,1.0
57.0,134.0,9.0,7.0,232.0,28.0,599.0,15.0,29.0,1.0
327.0,3995.0,22.0,23.0,19.0,36.0,2153.0,3.0,40.0,1.0
5603.0,1600.0,21.0,68.0,362.0,26.0,2237.0,13.0,27.0,1.0
4920.0,1123.0,21.0,71.0,99.0,28.0,416.0,15.0,29.0,1.0
5800.0,103.0,21.0,58.0,225.0,22.0,7.0,64.0,23.0,0.0
2505.0,1106.0,1.0,19.0,289.0,234.0,2114.0,34.0,244.0,1.0
3104.0,40.0,21.0,58.0,52.0,4.0,7.0,64.0,4.0,1.0
3541.0,3855.0,95.0,131.0,87.0,22.0,397.0,64.0,23.0,1.0
314.0,373.0,21.0,68.0,274.0,4.0,1901.0,64.0,4.0,1.0
755.0,1453.0,21.0,58.0,291.0,196.0,501.0,22.0,206.0,1.0
3460.0,4197.0,54.0,65.0,314.0,47.0,1692.0,64.0,51.0,1.0
630.0,57.0,21.0,68.0,232.0,4.0,7.0,64.0,4.0,1.0
1852.0,423.0,21.0,68.0,70.0,22.0,1901.0,64.0,23.0,1.0
